Culture,Isolation,Tissue,SampleState,SamplePlot,SampleRep,SampleID,Media,IsolateNum,Isolate,Reps.numerator,Reps.denominator,MorphoDate,Morphorep,Morphosp,MorphospLong,Morpho2,Update.from.original,Query.sequence,Taxon.assignment,Likelihood.weight,otu,Phylum,Class,Order,Family,Genus,otu.tree,otu.num,voucher
9/10/20,9/20/20,Root,WA,N,16,WA-N-16,GYRBA,189,GW20_189,1,10,10/1/20,3,6,WA-3-6,WA-3-6,,Root_225,"Neurospora_pannonica,Sordaria_lappae,Sordaria_fimicola,Gelasinospora_tetrasperma,Sordaria_macrospora,Neurospora_crassa","0.502198, 0.353434, 0.032844, 0.032818, 0.016074, 0.015315",Pezizo.OTU17,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,Sordaria,Pezizo,17,GW20_225
9/10/20,9/20/20,Root,WA,N,16,WA-N-16,GYRBA,190,GW20_190,1,10,10/1/20,3,7,WA-3-7,WA-3-7,,Root_190,"Neurospora_pannonica,Sordaria_lappae,Sordaria_fimicola,Gelasinospora_tetrasperma,Sordaria_macrospora,Neurospora_crassa","0.502209, 0.355120, 0.032465, 0.032439, 0.015904, 0.015146",Pezizo.OTU17,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,Sordaria,Pezizo,17,GW20_190
9/22/20,10/26/20,Root,WA,NE,16,WA-N-16,GYRBA,643,GW20_643,1,10,10/28/20,8,1,M-8-1,M-8-1,,Root_643,"Neurospora_pannonica,Sordaria_lappae,Sordaria_fimicola,Gelasinospora_tetrasperma,Sordaria_macrospora,Neurospora_crassa","0.498377, 0.281665, 0.048783, 0.048728, 0.023410, 0.022445, 0.022439, 0.020087",Pezizo.OTU17,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,Sordaria,Pezizo,17,GW20_643
9/8/20,9/14/20,Root,WA,SE,3,WA-SE-3,1/2PDA++,1,GW20_1,1,10,9/24/20,1,1,WA-1-1,WA-1-1,,Root_68,"Neurospora_pannonica,Sordaria_lappae,Sordaria_fimicola,Gelasinospora_tetrasperma,Sordaria_macrospora,Neurospora_crassa","0.496054, 0.272086, 0.051160, 0.051100, 0.024498, 0.023522, 0.023515, 0.021248",Pezizo.OTU17,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,Sordaria,Pezizo,17,"GW20_68, GW20_4, GW20_6, GW20_10"
9/8/20,9/14/20,Root,WA,SE,3,WA-SE-3,1/2PDA++,4,GW20_4,1,10,9/24/20,1,1,WA-1-1,WA-1-1,,Root_68,"Neurospora_pannonica,Sordaria_lappae,Sordaria_fimicola,Gelasinospora_tetrasperma,Sordaria_macrospora,Neurospora_crassa","0.496054, 0.272086, 0.051160, 0.051100, 0.024498, 0.023522, 0.023515, 0.021248",Pezizo.OTU17,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,Sordaria,Pezizo,17,"GW20_68, GW20_4, GW20_6, GW20_10"
9/8/20,9/14/20,Root,WA,SE,3,WA-SE-3,Armillaria,6,GW20_6,1,10,9/24/20,1,1,WA-1-1,WA-1-1,,Root_68,"Neurospora_pannonica,Sordaria_lappae,Sordaria_fimicola,Gelasinospora_tetrasperma,Sordaria_macrospora,Neurospora_crassa","0.496054, 0.272086, 0.051160, 0.051100, 0.024498, 0.023522, 0.023515, 0.021248",Pezizo.OTU17,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,Sordaria,Pezizo,17,"GW20_68, GW20_4, GW20_6, GW20_10"
9/8/20,9/14/20,Root,WA,SE,3,WA-SE-3,Armillaria,7,GW20_7,1,10,9/24/20,1,1,WA-1-1,WA-1-1,,Root_68,"Neurospora_pannonica,Sordaria_lappae,Sordaria_fimicola,Gelasinospora_tetrasperma,Sordaria_macrospora,Neurospora_crassa","0.496054, 0.272086, 0.051160, 0.051100, 0.024498, 0.023522, 0.023515, 0.021248",Pezizo.OTU17,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,Sordaria,Pezizo,17,"GW20_68, GW20_4, GW20_6, GW20_10"
9/8/20,9/14/20,Root,WA,SE,3,WA-SE-3,Armillaria,9,GW20_9,1,10,9/24/20,1,1,WA-1-1,WA-1-1,,Root_68,"Neurospora_pannonica,Sordaria_lappae,Sordaria_fimicola,Gelasinospora_tetrasperma,Sordaria_macrospora,Neurospora_crassa","0.496054, 0.272086, 0.051160, 0.051100, 0.024498, 0.023522, 0.023515, 0.021248",Pezizo.OTU17,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,Sordaria,Pezizo,17,"GW20_68, GW20_4, GW20_6, GW20_10"
9/8/20,9/14/20,Root,WA,SE,3,WA-SE-3,Armillaria,10,GW20_10,1,10,9/24/20,1,1,WA-1-1,WA-1-1,,Root_68,"Neurospora_pannonica,Sordaria_lappae,Sordaria_fimicola,Gelasinospora_tetrasperma,Sordaria_macrospora,Neurospora_crassa","0.496054, 0.272086, 0.051160, 0.051100, 0.024498, 0.023522, 0.023515, 0.021248",Pezizo.OTU17,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,Sordaria,Pezizo,17,"GW20_68, GW20_4, GW20_6, GW20_10"
9/8/20,9/14/20,Root,WA,SE,3,WA-SE-3,GYRBA,12,GW20_12,1,10,9/24/20,1,1,WA-1-1,WA-1-1,,Root_68,"Neurospora_pannonica,Sordaria_lappae,Sordaria_fimicola,Gelasinospora_tetrasperma,Sordaria_macrospora,Neurospora_crassa","0.496054, 0.272086, 0.051160, 0.051100, 0.024498, 0.023522, 0.023515, 0.021248",Pezizo.OTU17,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,Sordaria,Pezizo,17,"GW20_68, GW20_4, GW20_6, GW20_10"
9/10/20,9/20/20,Root,WA,SE,4,WA-SE-4,1/2PDA++,219,GW20_219,1,10,10/1/20,3,6,WA-3-6,WA-3-6,,Root_225,"Neurospora_pannonica,Sordaria_lappae,Sordaria_fimicola,Gelasinospora_tetrasperma,Sordaria_macrospora,Neurospora_crassa","0.502198, 0.353434, 0.032844, 0.032818, 0.016074, 0.015315",Pezizo.OTU17,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,Sordaria,Pezizo,17,GW20_225
9/10/20,9/20/20,Root,WA,SE,4,WA-SE-4,1/2PDA++,221,GW20_221,1,10,10/1/20,3,6,WA-3-6,WA-3-6,,Root_225,"Neurospora_pannonica,Sordaria_lappae,Sordaria_fimicola,Gelasinospora_tetrasperma,Sordaria_macrospora,Neurospora_crassa","0.502198, 0.353434, 0.032844, 0.032818, 0.016074, 0.015315",Pezizo.OTU17,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,Sordaria,Pezizo,17,GW20_225
9/23/20,10/9/20,Root,WA,SE,9,WA-SE-9,GYRBA,517,GW20_517,1,10,10/28/20,6,3,WA-6-3,WA-6-3,,Root_551,"Neurospora_pannonica,Sordaria_lappae,Sordaria_fimicola,Gelasinospora_tetrasperma,Sordaria_macrospora,Neurospora_crassa","0.502393, 0.353065, 0.032886, 0.032859, 0.016096, 0.015335",Pezizo.OTU17,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,Sordaria,Pezizo,17,GW20_551
9/8/20,9/14/20,Root,WA,SE,18,WA-SE-18,Armillaria,66,GW20_66,1,10,9/24/20,1,1,WA-1-1,WA-1-1,,Root_68,"Neurospora_pannonica,Sordaria_lappae,Sordaria_fimicola,Gelasinospora_tetrasperma,Sordaria_macrospora,Neurospora_crassa","0.496054, 0.272086, 0.051160, 0.051100, 0.024498, 0.023522, 0.023515, 0.021248",Pezizo.OTU17,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,Sordaria,Pezizo,17,"GW20_68, GW20_4, GW20_6, GW20_10"
9/8/20,9/14/20,Root,WA,SE,18,WA-SE-18,Armillaria,67,GW20_67,1,10,9/24/20,1,1,WA-1-1,WA-1-1,,Root_68,"Neurospora_pannonica,Sordaria_lappae,Sordaria_fimicola,Gelasinospora_tetrasperma,Sordaria_macrospora,Neurospora_crassa","0.496054, 0.272086, 0.051160, 0.051100, 0.024498, 0.023522, 0.023515, 0.021248",Pezizo.OTU17,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,Sordaria,Pezizo,17,"GW20_68, GW20_4, GW20_6, GW20_10"
9/8/20,9/14/20,Root,WA,SE,18,WA-SE-18,Armillaria,68,GW20_68,1,10,9/24/20,1,1,WA-1-1,WA-1-1,,Root_68,"Neurospora_pannonica,Sordaria_lappae,Sordaria_fimicola,Gelasinospora_tetrasperma,Sordaria_macrospora,Neurospora_crassa","0.496054, 0.272086, 0.051160, 0.051100, 0.024498, 0.023522, 0.023515, 0.021248",Pezizo.OTU17,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,Sordaria,Pezizo,17,"GW20_68, GW20_4, GW20_6, GW20_10"
9/8/20,9/14/20,Root,WA,SE,18,WA-SE-18,Armillaria,69,GW20_69,1,10,9/24/20,1,1,WA-1-1,WA-1-1,,Root_68,"Neurospora_pannonica,Sordaria_lappae,Sordaria_fimicola,Gelasinospora_tetrasperma,Sordaria_macrospora,Neurospora_crassa","0.496054, 0.272086, 0.051160, 0.051100, 0.024498, 0.023522, 0.023515, 0.021248",Pezizo.OTU17,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,Sordaria,Pezizo,17,"GW20_68, GW20_4, GW20_6, GW20_10"
9/22/20,10/2/20,Root,WA,SE,19,WA-SE-19,GYRBA,463,GW20_463,1,10,10/12/20,5,42,WA-5-42,WA-5-42,,Root_463,"Neurospora_pannonica,Sordaria_lappae,Sordaria_fimicola,Gelasinospora_tetrasperma,Sordaria_macrospora,Neurospora_crassa","0.492246, 0.261645, 0.054002, 0.053937, 0.025814, 0.024826, 0.024817, 0.022678",Pezizo.OTU17,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,Sordaria,Pezizo,17,GW20_463
9/22/20,10/2/20,Root,WA,SE,19,WA-SE-19,GYRBA,466,GW20_466,1,10,10/12/20,5,42,WA-5-42,WA-5-42,,Root_463,"Neurospora_pannonica,Sordaria_lappae,Sordaria_fimicola,Gelasinospora_tetrasperma,Sordaria_macrospora,Neurospora_crassa","0.492246, 0.261645, 0.054002, 0.053937, 0.025814, 0.024826, 0.024817, 0.022678",Pezizo.OTU17,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,Sordaria,Pezizo,17,GW20_463
9/22/20,10/2/20,Root,WA,SE,19,WA-SE-19,GYRBA,467,GW20_467,1,10,10/12/20,5,42,WA-5-42,WA-5-42,,Root_463,"Neurospora_pannonica,Sordaria_lappae,Sordaria_fimicola,Gelasinospora_tetrasperma,Sordaria_macrospora,Neurospora_crassa","0.492246, 0.261645, 0.054002, 0.053937, 0.025814, 0.024826, 0.024817, 0.022678",Pezizo.OTU17,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,Sordaria,Pezizo,17,GW20_463
9/22/20,10/2/20,Root,WA,SE,19,WA-SE-19,1/2PDA++,495,GW20_495,1,10,10/12/20,5,42,WA-5-42,WA-5-42,,Root_463,"Neurospora_pannonica,Sordaria_lappae,Sordaria_fimicola,Gelasinospora_tetrasperma,Sordaria_macrospora,Neurospora_crassa","0.492246, 0.261645, 0.054002, 0.053937, 0.025814, 0.024826, 0.024817, 0.022678",Pezizo.OTU17,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,Sordaria,Pezizo,17,GW20_463
9/22/20,10/2/20,Root,WA,SE,19,WA-SE-19,1/2PDA++,496,GW20_496,1,10,10/12/20,5,42,WA-5-42,WA-5-42,,Root_463,"Neurospora_pannonica,Sordaria_lappae,Sordaria_fimicola,Gelasinospora_tetrasperma,Sordaria_macrospora,Neurospora_crassa","0.492246, 0.261645, 0.054002, 0.053937, 0.025814, 0.024826, 0.024817, 0.022678",Pezizo.OTU17,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,Sordaria,Pezizo,17,GW20_463
9/22/20,10/9/20,Root,WA,SE,19,WA-SE-19,GYRBA,551,GW20_551,1,10,10/28/20,6,3,WA-6-3,WA-6-3,,Root_551,"Neurospora_pannonica,Sordaria_lappae,Sordaria_fimicola,Gelasinospora_tetrasperma,Sordaria_macrospora,Neurospora_crassa","0.502393, 0.353065, 0.032886, 0.032859, 0.016096, 0.015335",Pezizo.OTU17,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,Sordaria,Pezizo,17,GW20_551
9/10/20,9/20/20,Root,WA,SW,6,WA-SW-6,1/2PDA++,194,GW20_194,1,10,10/1/20,3,6,WA-3-6,WA-3-6,,Root_225,"Neurospora_pannonica,Sordaria_lappae,Sordaria_fimicola,Gelasinospora_tetrasperma,Sordaria_macrospora,Neurospora_crassa","0.502198, 0.353434, 0.032844, 0.032818, 0.016074, 0.015315",Pezizo.OTU17,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,Sordaria,Pezizo,17,GW20_225
9/10/20,10/12/20,Root,WA,SW,6,WA-SW-6,GYRBA,582,GW20_582,1,10,10/28/20,7,9,WA-7-9,WA-7-9,,Root_583,"Neurospora_pannonica,Sordaria_lappae,Sordaria_fimicola,Gelasinospora_tetrasperma,Sordaria_macrospora,Neurospora_crassa","0.489918, 0.253390, 0.056149, 0.056080, 0.026801, 0.025792, 0.025781, 0.023733",Pezizo.OTU17,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,Sordaria,Pezizo,17,GW20_583
9/10/20,10/12/20,Root,WA,SW,6,WA-SW-6,GYRBA,583,GW20_583,1,10,10/28/20,7,9,WA-7-9,WA-7-9,,Root_583,"Neurospora_pannonica,Sordaria_lappae,Sordaria_fimicola,Gelasinospora_tetrasperma,Sordaria_macrospora,Neurospora_crassa","0.489918, 0.253390, 0.056149, 0.056080, 0.026801, 0.025792, 0.025781, 0.023733",Pezizo.OTU17,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,Sordaria,Pezizo,17,GW20_583
9/17/20,10/2/20,Root,WA,SW,12,WA-SW-12,1/2PDA++,440,GW20_440,1,10,10/12/20,5,33,WA-5-33,WA-5-33,,Root_440,"Neurospora_pannonica,Sordaria_lappae,Sordaria_fimicola,Gelasinospora_tetrasperma,Sordaria_macrospora,Neurospora_crassa","0.496054, 0.272086, 0.051160, 0.051100, 0.024498, 0.023522, 0.023515, 0.021248",Pezizo.OTU17,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,Sordaria,Pezizo,17,GW20_440
9/10/20,9/20/20,Root,IN,NE,5,IN-NE-5,1/2PDA++,164,GW20_164,1,10,10/1/20,3,1,IN-3-1,IN-3-1,,Root_169,"Parastagonospora_nodorum,Parastagonospora_avenae,Populocrescentia_forlicesenensis,Phaeosphaeria_eustoma,Sclerostagonospora_opuntiae","0.203679, 0.171345, 0.119441, 0.108538, 0.078552, 0.046561, 0.045750, 0.043348, 0.042154, 0.042142, 0.033737",Pezizo.OTU18.1,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Parastagonospora,Pezizo,18.1,GW20_169
9/10/20,9/20/20,Root,IN,NE,5,IN-NE-5,GYRBA,169,GW20_169,1,10,10/1/20,3,1,IN-3-1,IN-3-1,,Root_169,"Parastagonospora_nodorum,Parastagonospora_avenae,Populocrescentia_forlicesenensis,Phaeosphaeria_eustoma,Sclerostagonospora_opuntiae","0.203679, 0.171345, 0.119441, 0.108538, 0.078552, 0.046561, 0.045750, 0.043348, 0.042154, 0.042142, 0.033737",Pezizo.OTU18.1,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Parastagonospora,Pezizo,18.1,GW20_169
9/11/20,10/14/20,Root,IN,NE,6,IN-NE-6,Armillaria,617,GW20_617,1,10,10/28/20,7,14,IN-7-14,IN-7-14,,Root_618,"Parastagonospora_nodorum,Parastagonospora_avenae,Populocrescentia_forlicesenensis,Phaeosphaeria_eustoma,Sclerostagonospora_opuntiae","0.181843, 0.177994, 0.115406, 0.108779, 0.108060, 0.044737, 0.042836, 0.041030, 0.039886, 0.039881, 0.032088",Pezizo.OTU18.1,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Parastagonospora,Pezizo,18.1,GW20_618
9/11/20,10/14/20,Root,IN,NE,6,IN-NE-6,Armillaria,618,GW20_618,1,10,10/28/20,7,14,IN-7-14,IN-7-14,,Root_618,"Parastagonospora_nodorum,Parastagonospora_avenae,Populocrescentia_forlicesenensis,Phaeosphaeria_eustoma,Sclerostagonospora_opuntiae","0.181843, 0.177994, 0.115406, 0.108779, 0.108060, 0.044737, 0.042836, 0.041030, 0.039886, 0.039881, 0.032088",Pezizo.OTU18.1,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Parastagonospora,Pezizo,18.1,GW20_618
9/11/20,10/26/20,Root,IN,NE,6,IN-NE-6,1/2PDA++,646,GW20_646,1,10,10/28/20,8,3,M-8-3,M-8-3,,Root_646,"Parastagonospora_nodorum,Parastagonospora_avenae,Populocrescentia_forlicesenensis,Phaeosphaeria_eustoma,Sclerostagonospora_opuntiae","0.180835, 0.171673, 0.115932, 0.112813, 0.109738, 0.044490, 0.042850, 0.041101, 0.039955, 0.039950, 0.032186",Pezizo.OTU18.1,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Parastagonospora,Pezizo,18.1,GW20_646
9/23/20,10/26/20,Root,IN,SW,5,IN-SW-5,MSJ,657,GW20_657,1,10,10/28/20,8,16,M-8-16,M-8-3,Lump,Root_646,"Parastagonospora_nodorum,Parastagonospora_avenae,Populocrescentia_forlicesenensis,Phaeosphaeria_eustoma,Sclerostagonospora_opuntiae","0.180835, 0.171673, 0.115932, 0.112813, 0.109738, 0.044490, 0.042850, 0.041101, 0.039955, 0.039950, 0.032186",Pezizo.OTU18.1,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Parastagonospora,Pezizo,18.1,GW20_646
9/9/20,9/16/20,Root,WA,N,1,WA-N-1,Armillaria,132,GW20_132,1,10,9/28/20,2,10,WA-2-10,WA-2-10,,Root_132,"Parastagonospora_nodorum,Parastagonospora_avenae,Populocrescentia_forlicesenensis,Phaeosphaeria_eustoma,Sclerostagonospora_opuntiae","0.185464, 0.164048, 0.118097, 0.111443, 0.107003, 0.044888, 0.043792, 0.041984, 0.040824, 0.040817, 0.032853",Pezizo.OTU18.1,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Parastagonospora,Pezizo,18.1,GW20_132
9/9/20,9/20/20,Root,WA,N,2,WA-N-2,SFA,287,GW20_287,1,10,10/1/20,3,10,WA-3-10,WA-3-10,,Root_294,"Parastagonospora_nodorum,Parastagonospora_avenae,Populocrescentia_forlicesenensis,Phaeosphaeria_eustoma,Sclerostagonospora_opuntiae","0.206628, 0.167862, 0.120210, 0.108796, 0.076129, 0.046712, 0.046180, 0.043702, 0.042498, 0.042486, 0.034011",Pezizo.OTU18.1,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Parastagonospora,Pezizo,18.1,GW20_294
9/9/20,9/20/20,Root,WA,N,2,WA-N-2,SFA,288,GW20_288,1,10,10/1/20,3,19,WA-3-19,WA-3-19,,Root_288,"Parastagonospora_nodorum,Parastagonospora_avenae,Populocrescentia_forlicesenensis,Phaeosphaeria_eustoma,Sclerostagonospora_opuntiae","0.187636, 0.179772, 0.116212, 0.108370, 0.097769, 0.045365, 0.043582, 0.041627, 0.040478, 0.040470, 0.032479",Pezizo.OTU18.1,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Parastagonospora,Pezizo,18.1,GW20_288
9/9/20,10/12/20,Root,WA,N,2,WA-N-2,SFA,584,GW20_584,1,10,10/28/20,7,10,WA-7-10,WA-7-10,,Root_584,"Parastagonospora_nodorum,Parastagonospora_avenae,Populocrescentia_forlicesenensis,Phaeosphaeria_eustoma,Sclerostagonospora_opuntiae","0.182081, 0.176055, 0.116041, 0.109577, 0.107193, 0.044786, 0.043000, 0.041208, 0.040060, 0.040054, 0.032244",Pezizo.OTU18.1,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Parastagonospora,Pezizo,18.1,GW20_584
9/17/20,10/2/20,Root,WA,N,3,WA-N-3,1/2PDA++,456,GW20_456,1,10,10/12/20,5,38,WA-5-38,WA-5-38,,Root_456,"Parastagonospora_nodorum,Parastagonospora_avenae,Populocrescentia_forlicesenensis,Phaeosphaeria_eustoma,Sclerostagonospora_opuntiae","0.187350, 0.136305, 0.131015, 0.130766, 0.123168, 0.041115, 0.039745, 0.038870, 0.038865, 0.036543, 0.030976",Pezizo.OTU18.1,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Parastagonospora,Pezizo,18.1,GW20_456
9/11/20,9/20/20,Root,WA,N,7,WA-N-7,1/2PDA++,294,GW20_294,1,10,10/1/20,3,10,WA-3-10,WA-3-10,,Root_294,"Parastagonospora_nodorum,Parastagonospora_avenae,Populocrescentia_forlicesenensis,Phaeosphaeria_eustoma,Sclerostagonospora_opuntiae","0.206628, 0.167862, 0.120210, 0.108796, 0.076129, 0.046712, 0.046180, 0.043702, 0.042498, 0.042486, 0.034011",Pezizo.OTU18.1,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Parastagonospora,Pezizo,18.1,GW20_294
9/11/20,10/14/20,Root,WA,N,9,WA-N-9,GYRBA,634,GW20_634,1,10,10/28/20,7,20,WA-7-20,WA-7-20,,Root_634,"Parastagonospora_nodorum,Parastagonospora_avenae,Populocrescentia_forlicesenensis,Phaeosphaeria_eustoma,Sclerostagonospora_opuntiae","0.223078, 0.222226, 0.221677, 0.175131, 0.087922, 0.022256",Pezizo.OTU18.1,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Parastagonospora,Pezizo,18.1,GW20_634
9/11/20,9/20/20,Root,WA,N,11,WA-N-11,GYRBA,228,GW20_228,1,10,10/1/20,3,14,WA-3-14,WA-3-14-1,Split,Root_228,"Parastagonospora_nodorum,Parastagonospora_avenae,Populocrescentia_forlicesenensis,Phaeosphaeria_eustoma,Sclerostagonospora_opuntiae","0.222281, 0.221462, 0.220934, 0.175887, 0.088459, 0.022530",Pezizo.OTU18.1,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Parastagonospora,Pezizo,18.1,GW20_228
9/9/20,9/16/20,Root,WA,N,12,WA-N-12,1/2PDA++,125,GW20_125,1,10,9/28/20,2,7,WA-2-7,WA-2-7,,Root_125,"Parastagonospora_nodorum,Parastagonospora_avenae,Populocrescentia_forlicesenensis,Phaeosphaeria_eustoma,Sclerostagonospora_opuntiae","0.203655, 0.171210, 0.119456, 0.108565, 0.078634, 0.046557, 0.045752, 0.043351, 0.042157, 0.042146, 0.033739",Pezizo.OTU18.1,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Parastagonospora,Pezizo,18.1,GW20_125
9/11/20,9/20/20,Root,WA,SE,2,WA-SE-2,GYRBA,247,GW20_247,1,10,10/1/20,3,10,WA-3-10,WA-3-10,,Root_294,"Parastagonospora_nodorum,Parastagonospora_avenae,Populocrescentia_forlicesenensis,Phaeosphaeria_eustoma,Sclerostagonospora_opuntiae","0.206628, 0.167862, 0.120210, 0.108796, 0.076129, 0.046712, 0.046180, 0.043702, 0.042498, 0.042486, 0.034011",Pezizo.OTU18.1,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Parastagonospora,Pezizo,18.1,GW20_294
9/11/20,9/20/20,Root,WA,SE,2,WA-SE-2,GYRBA,248,GW20_248,1,10,10/1/20,3,10,WA-3-10,WA-3-10,,Root_294,"Parastagonospora_nodorum,Parastagonospora_avenae,Populocrescentia_forlicesenensis,Phaeosphaeria_eustoma,Sclerostagonospora_opuntiae","0.206628, 0.167862, 0.120210, 0.108796, 0.076129, 0.046712, 0.046180, 0.043702, 0.042498, 0.042486, 0.034011",Pezizo.OTU18.1,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Parastagonospora,Pezizo,18.1,GW20_294
9/11/20,9/20/20,Root,WA,SE,2,WA-SE-2,1/2PDA++,249,GW20_249,1,10,10/1/20,3,10,WA-3-10,WA-3-10,,Root_294,"Parastagonospora_nodorum,Parastagonospora_avenae,Populocrescentia_forlicesenensis,Phaeosphaeria_eustoma,Sclerostagonospora_opuntiae","0.206628, 0.167862, 0.120210, 0.108796, 0.076129, 0.046712, 0.046180, 0.043702, 0.042498, 0.042486, 0.034011",Pezizo.OTU18.1,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Parastagonospora,Pezizo,18.1,GW20_294
9/11/20,9/20/20,Root,WA,SE,2,WA-SE-2,Armillaria,250,GW20_250,1,10,10/1/20,3,10,WA-3-10,WA-3-10,,Root_294,"Parastagonospora_nodorum,Parastagonospora_avenae,Populocrescentia_forlicesenensis,Phaeosphaeria_eustoma,Sclerostagonospora_opuntiae","0.206628, 0.167862, 0.120210, 0.108796, 0.076129, 0.046712, 0.046180, 0.043702, 0.042498, 0.042486, 0.034011",Pezizo.OTU18.1,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Parastagonospora,Pezizo,18.1,GW20_294
9/8/20,9/14/20,Root,WA,SE,3,WA-SE-3,Armillaria,8,GW20_8,1,10,9/24/20,1,4,WA-1-4,WA-1-4,,Root_8,"Parastagonospora_nodorum,Parastagonospora_avenae,Populocrescentia_forlicesenensis,Phaeosphaeria_eustoma,Sclerostagonospora_opuntiae","0.203068, 0.165652, 0.120467, 0.110089, 0.080378, 0.046481, 0.045948, 0.043606, 0.042405, 0.042394, 0.033942",Pezizo.OTU18.1,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Parastagonospora,Pezizo,18.1,GW20_8
9/10/20,9/20/20,Root,WA,SE,4,WA-SE-4,GYRBA,218,GW20_218,1,10,10/1/20,3,10,WA-3-10,WA-3-10,,Root_294,"Parastagonospora_nodorum,Parastagonospora_avenae,Populocrescentia_forlicesenensis,Phaeosphaeria_eustoma,Sclerostagonospora_opuntiae","0.206628, 0.167862, 0.120210, 0.108796, 0.076129, 0.046712, 0.046180, 0.043702, 0.042498, 0.042486, 0.034011",Pezizo.OTU18.1,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Parastagonospora,Pezizo,18.1,GW20_294
9/10/20,9/20/20,Root,WA,SE,4,WA-SE-4,Armillaria,223,GW20_223,1,10,10/1/20,3,10,WA-3-10,WA-3-10,,Root_294,"Parastagonospora_nodorum,Parastagonospora_avenae,Populocrescentia_forlicesenensis,Phaeosphaeria_eustoma,Sclerostagonospora_opuntiae","0.206628, 0.167862, 0.120210, 0.108796, 0.076129, 0.046712, 0.046180, 0.043702, 0.042498, 0.042486, 0.034011",Pezizo.OTU18.1,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Parastagonospora,Pezizo,18.1,GW20_294
9/17/20,10/12/20,Root,WA,SE,6,WA-SE-6,MSJ,558,GW20_558,1,10,10/28/20,7,2,WA-7-2,WA-7-3,Lump,Root_619,"Parastagonospora_nodorum,Parastagonospora_avenae,Populocrescentia_forlicesenensis,Phaeosphaeria_eustoma,Sclerostagonospora_opuntiae","0.175510, 0.173437, 0.121414, 0.114600, 0.109279, 0.043936, 0.042025, 0.040400, 0.039267, 0.039265, 0.031722",Pezizo.OTU18.1,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Parastagonospora,Pezizo,18.1,GW20_619
